text,target,title,date,check
"And then cosper@seq.uncwil.edu (Kit Cosper) quoth: =>A comment made by one of the Braves announcers, attributed to =>an anonymous player after Friday night's game, => => ""I'm sorry we didn't tie it up, I wanted to see some more =>  umpiring."" => =>Just about sums it up.............  Sure, like Ron Gant wasn't completely out of line.  If I were Hirschbeck, I would have ejected, in order, Ron Gant, every single last Brave who came onto the field, and possibly Bobby Cox, depending on the language he used.  Since Cox was the only Brave rung up, I suspect I would have thrown him out too.  You simply cannot show up an umpire like Ron Gant did.  It is disrespectful of not only the home plate umpire, but of the dignity of the game. ",9,rec.sport.baseball,2023-10-14 18:59:16.722480,yes
"[...]   Tim Wallach can be explained with the rabbitball.  Deion can be explained as ""learning how to play the game"".  I'm not betting that Deion will be able to play as well as last year, but I think the odds of Deion playing as well or better than he did last year are better than the odds of Otis Nixon doing the same thing.  When you factor in defense, Otis was more valuable last year.  But I'm not convinced he'll be more valuable this year, and especially next year. --  Dale J. Stephenson |*| (steph@cs.uiuc.edu) |*| Baseball fanatic",9,rec.sport.baseball,2023-10-14 18:59:16.722480,yes
  ,9,rec.sport.baseball,2023-10-14 18:59:16.722480,yes
" This comes up periodically, and I just don't get it. Take, for example, Mark McGwire. He walked 90 times in 1993. If that's not a potential great example of what you're talking about then I don't know what is. Now let's look at what happens when McGwire doesn't walk:   75% of the time he made an out.   10% of the time he hit a single.   5% of the time he hit a double.   10% of the time he hit a homer. Now, you're pitching against McGwire. Would you trade 20 walks for 2 homers, 1 double, 2 singles, and 15 outs? I would. Why give him the base when you can get him out 3 times out of 4? Then there are guys like Alex Cole, who has a career .363 OBP even though he's never had a batting average over .300 (he did hit .300 in 227 AB in 1990) or hit a single home run. Yep, that's right, he's *never* hit a homer in 916 AB's through the end of 1992. Who'd be afraid to throw a strike to him?   Mike Jones | AIX High-End Development |",9,rec.sport.baseball,2023-10-14 18:59:16.722480,yes
" Oh, Bill, you are so full of shit.  That's the stupidest thing I've ever heard.     ObMOTO:  I happened to miss the discussion of deltabox frames, if there was one, because I actually needed to get some work done last week.  So if anybody would care to repeat what got said (since I was the guy who asked, and I'm still ignorant) could you email me?  Thanks.     ",8,rec.motorcycles,2023-10-14 18:59:16.722480,yes
"Review of 1989 Ford Taurus SHO -- By Gene Kim =============================================  Background:      Last week, I bought a 1989 Ford Taurus SHO, moving up from driving a 1987 Toyota Celica ST and a 1975 Oldsmobile Cutlass.  I have been interested in buying a SHO for about five months and have been combing the classifieds in Denver and Chicago every week.  I bought a remarkably clean maroon/red SHO with 92K miles on it for $6800. As far as I can tell, this is about $2000 under Blue Book and I still have another 8000 miles before the Extended Service Plan runs out.      As one should with any pre-1991 SHOs, I made sure that the car was already refit with the upgraded clutch and pressure plate, as well as having been recalled for upgraded rotors and seatbelt attachments. However, my SHO does not have the newer rod shifter -- I understand I can get this for $230 from any Ford service center.  In addition, the car received the full tune-up at 60K miles, receiving new platinum plugs and valve adjustment.      For a car with",7,rec.autos,2023-10-14 18:59:16.722480,yes
"    First of all I think when ESPN covers the game they do a wonderful job, but  last night I felt the same way. I really hate watching Devils/Pens game.   Everyone knows that Devils are going to get their ass kicked, why even   bother showing them. I was so bored and these ESPN people don't seem to have  any brain. After the Sundays and last night games, they are still going to   show Devils/Pens on THU and SUN. WHat the hell are they thinking about? I   think if they keep it up like this NHL will never get a major network contract.  I'd rather see Caps/Isls game which is more exciting.    Now I just hope all baseball games are rained out on ESPN so atleast  we can get diffrent hockey games.       ",10,rec.sport.hockey,2023-10-14 18:59:16.722480,yes
"Well, here goes.  After lurking for a LONG time, I'll announce myself. Yes, I'm the enemy. The enemy that also happens to ride an ""arrest me red"" 90 VFR.       Bike history:  (as if this endears me to the DoD)      79 Honda XL 175  ""High School""      85 Kawasaki KLR 600      84 Honda V65 Sabre ""Cornering by Committee""      88 Honda Hawk GT ""Proctologists' designed this bike""      90 VFR   I'll entertain questions but my answers will reflect Georgia law and may not     apply in your state.        P.S.  Anyone got a Nomex suit for sale?",8,rec.motorcycles,2023-10-14 18:59:16.722480,yes
   McGuyers makes a full line of polishing compounds and waxes... Read the lables and pick the one that matches the marks that you see on the paint. Then do both you and your fiance a favor by putting a nice thick coat of the carnuba wax on the bike. After that those little scratches will just buff out.,8,rec.motorcycles,2023-10-14 18:59:16.722480,yes
"   It wasn't that the Lawson's V&H OWO1 was faster.  If you watch the tape again, Russell had major backmarker problems before getting onto the banking. It doesn't matter what bike you have, if you lose your drive, your hosed.",8,rec.motorcycles,2023-10-14 18:59:16.722480,yes
    Only if you are in the eastern time zone - pacific will get the      Kings vs Calgary   ,10,rec.sport.hockey,2023-10-14 18:59:16.722480,yes
I am curious to known if there are any professional sports teams whose games are regularly broadcast on an FM station.  The only one I am aware of is WYSP in Philadelphia who carries the Eagles' games.  If you respond to me I will summarize for the list.,9,rec.sport.baseball,2023-10-14 18:59:16.722480,yes
"I've never heard of the Bob Dylan Baseball Abstract, but I am curious. Could someone clue me in?  -- -------------------------- Phil Brown                | aka pb6755@csc.albany.edu |",9,rec.sport.baseball,2023-10-14 18:59:16.722480,yes
"     I've only ever seen this called once.  Back around 1979-1980.  I think that Steve Carlton was pitching.  On the other hand, I am not sure how much effect this would have.  It seems that most of the time lost is when there are runners on base and the rule does not cover this.   I have wondered why a pitcher is given 8 pitches when he enters the game.  Let's be serious.  The relief pitcher has normally been throwing out in the bullpen for a few minutes.  Does he really need 8 more pitches?  ",9,rec.sport.baseball,2023-10-14 18:59:16.722480,yes
"Like many others I too was watching the Caps/Isles game when the went to the baseball game.  I too was pissed.  How could they interupt such an important game.  I understand about contracts, but you would think they would have a clause in the contract concerning important games! Anyway,  us BLUES (and Hawks) fans got shafted worse!  While everyone in the U.S. and watched the game on ABC.  However those of us who live in the central Illinois area were subjected to watching the Arthritus(?) Telethon.  The area that was most affected by the telecast did not get to see the game except through HAWK VISION.  This game, had it been televised, would have been the first home Hawks game shown in the area since 1980.  This television BULL*&%$ has got to stop.  We are not only being deprived of seeing games, due to skyrocketing ticket prices, but we are also being deprived of watching them on TV.  PEACE,  HAMMER   ",10,rec.sport.hockey,2023-10-14 18:59:16.722480,yes
" i have no experience with State Farm, but i think it's important to differentiate your experience from a typical ""accident.""",7,rec.autos,2023-10-14 18:59:16.722480,yes
" If ESPN/ABC is going to stick with one-sided Pens-Devils series(and it looks like they will continue with it on Thursday night), I'd rather watch pretty women in the stands than non-action on the ice where a slow,aging NJ team being taken out to lunch by a dynamic Pens squad.",10,rec.sport.hockey,2023-10-14 18:59:16.722480,yes
 Sez Dave Kingman when he used to take off for Rosh Hashanna and Yom Kippur on days they coincided with the season.,9,rec.sport.baseball,2023-10-14 18:59:16.722480,yes
 Me too!,7,rec.autos,2023-10-14 18:59:16.722480,yes
"Here's a few two-sport star trivia questions.  I'll admit they're not too difficult, but a bit challenging nevertheless.  Mail me your answers please; or post them.   1.  Which pitcher played for the Harlem Globetrotters?  2.  Which major leaguer briefly tried professional golf in 1978?  3.  Which does Dieon Sanders have more of (professionally):     career touchdowns or triples?  4.  Has there been any player of both pro hockey and baseball?     If so, name him and the years he played each.   If you have any other two-sport star tidbits, feel free to include them.",9,rec.sport.baseball,2023-10-14 18:59:16.722480,yes
