level_0,text,target,title,date
552,"...   Oh they'll get it back, with exposed film. :(   Shortly after the Rodney King episode, a woman here in Dayton used a camcorder to tape the police arresting several youths.   Upon noticing her, the police arrested her (for jaywalking!) and ""accidently"" erased the tape while they had it.   Yep, they'll get their film back allright....",18,talk.politics.misc,2023-10-14 18:59:16.722480
551,I'm told that VRrend386 is available on the internet. I wanted to know where it is.  Thanks in advance.  Raoul,1,comp.graphics,2023-10-14 18:59:16.722480
175,"  I've had the same problem with a Maxtor 7213A.  Turned off smartdrive, 32 bit disk access, etc.  This same disk aborts Norton Speed Disk (NU 4.5), up to 8 times, requesting NDD to be run when attempting to defrag drive.  At Some peoples' suggestion I reformatted my drive and reloaded DOS 5.0, Win 3.1 from scratch.  A few people found that installing 3.1 on top of 3.1 beta on top of 3.0 caused a similar problem, So I tried this drastic solution.  When the problem reoccurred, I didn't have the brains not to load 6.0 and dblespaced the drive.  I get arround the annoyance by copying my *.grp files to *.gro. when I get the message, I run file manager and copy the offeniding group files from *.gro ove rthe *.grp.  Then I quit and restart windows(If the group is an often used important one.)  This really sucks.  But I'm pretty sure that the problem is the drive (especially with the NSD problem).  I will be going with out over 66% of my memory after finals for 2 to 4 weeks, while the guy I bought the disk",2,comp.os.ms-windows.misc,2023-10-14 18:59:16.722480
176,"#  # >This issue has been going on for a while and your presentation here of # >just one reference probably won't resolve this issue to those that # >oppose your insistence that mosques *were* destroyed. Even in your # >location of this one reference, you spend most of your quote dealing # >with an incidence that, while abhorrant, has nothing to do with the  # >issue at hand here. Then, at the end of the quote, there is an almost # >off-hand comment that ""two mosques"" were destroyed. # > # >To support a claim of this nature, what other authors support this # >incident? If identifiable mosques were destroyed they are certainly # >identifiable, they have names and addresses (steet location). The # >comment by one reporter *does* make us wonder if ""this happened"" but # >by no means ""proves it. #  # There is no doubt that Israeli authorities ordered the destruction of # mosques in the vicinity of the Wailing Wall. That does not mean, # however, that once can generalize from this to any other points.  The # entire plaza, mosques and all, was cleared to make it possible for Jews",17,talk.politics.mideast,2023-10-14 18:59:16.722480
177,"Seagate ST-212, HH, 10MB, $25  IBM, FH, 30MB, $70  They all are MFM type and in good working condition.  Buyers pay shipping.",6,misc.forsale,2023-10-14 18:59:16.722480
178,"  I think they are really neat to put onto key rings.  When somebody makes the mistake of asking about it, you can *totally* geek out.",12,sci.electronics,2023-10-14 18:59:16.722480
179,I am curious to known if there are any professional sports teams whose games are regularly broadcast on an FM station.  The only one I am aware of is WYSP in Philadelphia who carries the Eagles' games.  If you respond to me I will summarize for the list.,10,rec.sport.hockey,2023-10-14 18:59:16.722480
180,"BIOLOGICAL ALCHEMY                                                    ( ANOTHER Form of COLD FUSION )                 ( ALTERNATIVE Heavy Element Creation in Universe )                  A very simple experiment can demonstrate (PROVE) the            FACT of ""BIOLOGICAL TRANSMUTATIONS"" (reactions like Mg + O            --> Ca, Si + C --> Ca, K + H --> Ca, N2 --> CO, etc.), as            described in the BOOK ""Biological Transmutations"" by Louis            Kervran, [1972 Edition is BEST.], and in Chapter 17 of the  ",14,sci.space,2023-10-14 18:59:16.722480
181,"Hi,   Could some please tell me the errors of my ways.   I am trying to update a drawable. This drawable   happens to be a Pixmap on a button.     The problem is that after I do the : XClearArea(XtDisplay(m_usr[0]),XtWindow(m_usr[0]), 80, 8, 40, 40, True);   This appears to work. I then do  sprintf(tmp_str,""R=%d"",++fun); XDrawString(XtDisplay(m_usr[0]), bmaps[0] ,my_gc, 78, 10, tmp_str, (strlen(tmp_str)) );   The problem is that the new info is drawn but the old info is  still there. Even if I pass XClearArea a False and see it clear  when it redraws the new info, the old info is still there.   Help Please!!!         Thanks --  ------------------------------------------------------------------------      Randy Paries           rtparies@turq.b8.ingr.com x6191  cr041           Intergraph, Huntsville Alabama",5,comp.windows.x,2023-10-14 18:59:16.722480
182," Well, it looks like, just as Doug trumped Tim, beating him to the net with his defensive analyses, so Tim has gotten in ahead of me.  The way I was doing it was a little different. Being me, of course, I used equivalent averages to work out how many runs a player was worth, and I calculated both rate of performance (fielding equivalent average) and total performance (fielding equivalent runs). But I compared, not to the average player, but the replacement player, and here's why: because the positional adjustment comes built in to the system. In the AL of 1992, the average SS is 32.9 runs above replacement (RAR); cf, 31.6; 2B, 28.8; 3B, 26.3; LF, 26.0; RF, 24.6; 1B, 16.9. We may quibble with the exact numbers, but the order looks substantially right.  In the equivalent average, I have always set league average to .235. I had decided in hitting that the replacement level batter has an eqa of .180; the name of that replacement level hitter, often as not, is ""Billy Ripken"". I decided to let the replacement level fielder be the same distance from .235 as .180, but in the opposite direction as I",9,rec.sport.baseball,2023-10-14 18:59:16.722480
183,"Hey man! -  Having spent the past season learning to skate and having played a couple of sessions of mock hockey, I'm ready to invest in hockey equipment (particularly since I will be taking summer 'hockey lessons').  However, I am completely and profoundly ignorant when it comes to hockey equipment.  I've checked out local stores and looked at catalogs, but I was hoping to solicit opinions/suggestions before actually plunking down any money.  Having played football in high school and college I at least have that equipment as a basis for comparison.  But for example what are the advantages/disadvantages to different kinds of shoulder pads and pants/girdles?  Are there any notoriously bad or unsafe brands or styles?  etc.  So any suggestions or comments would be greatly appreciated. ",10,rec.sport.hockey,2023-10-14 18:59:16.722480
184," We can only say that they are beyond about 25 AU, due to the low accuracy of position determination by single detectors.   It may be a NEW Physics problem (i.e. a problem involving new physics).  However, the data is not good enough to rule out the >100 models which use old physics.  New physics is a big step, and is only tolerated when there is no alternative.  For example , the Dark Matter Problem (there's more to the universe than meets the eye) is a question of comparable mystery to GRBs, but we have much better data regarding it.  Theoreticians postulate new particles all the time to explain it, but no one will actually believe that these particles are real until an experimentalist (or several) detects them in the lab. ",14,sci.space,2023-10-14 18:59:16.722480
